;text;target
293;marta;0
294;jest dosc czytelny i mamy tu mozliwosc wprowadzenia wielu potrzebnych danych ;2
295;kosz srodkowy jest nieco zle wyprofilowany zbyt maly kat w porownaniu ze starszymi modelami w dnach kubkow zostaje woda ;1
296;odkurzanie trwa w miare krotko z dobrym efektem mimo ze mieszkaja z nami dwa psy i kot ;2
297;przynajmniej teraz wiem ze nie warto kupowac mopa parowego ;1
298;przewod jest bardziej sztywny zupelnie jak w sluchawkach za zl oraz nie ma bezpiecznego zakonczenia przewodu w sluchawce przez co jest obawa ze dosc szybko sie to urzadzenie zepsuje i jedna ze sluchawek straci dzwiek;1
299;powyzej jest glosniejsza ;3
300;po naladowaniu kilku pelnych koszykow zaczal sam sie otwierac i obecnie za kazdym razem trzeba mocno trzymac spust zeby nie wywalic frytek na podloge ;1
301;niedlugo nacieszyla m sie sprawnym sprzetem ;1
302;inaczej mozecie przez nieuwage przezyc chwile grozy jesli nie dopilnujecie aby pasma przed rozpoczeciem krecenia byly idealnie odseparowane od reszty wlosow walek moze wkrecic wam gdzies podchodzace z boku wlosy ;1
303;zeby posluchac a np pozniej to trzeba sie przeklikac przez to wszystko po koleiijako zestaw glosnomowiacy jest dobry ;3
304;niestety nie polecam poniewaz po uplywie gwarancji urwaly sie plastikowe zawiasy otwierajace drzwi lodowki ;1
305;zel polecil mi moj dentysta z uwagi na problem szybkiego powstawania ubytkow prochniczych osadzanie plytki nazebnej i szybkie jej mineralizowanie co stanowilo zawsze dla mnie dyskomfort i wiazalo sie z czestymi wizytami u dentysty pochlaniajacymi czas i pieniadze ;3
306;w moim czytniku kart odczyt danych z tej karty przebiega z predkoscia do okolo mb s natomiast zapis z predkoscia do ponad mb s ;2
307;dobrze ze wersalke mamy ;3
308;dobra mysz bezprzewodowa to minimum zl a nie ;1
309;to jest kpina przy takiej cenie i sprzecie z tej polki ;1
310;wode trzeba wymieniac co najmniej raz dziennie inaczej jest nieswieza i koty nie pija ;1
311;po drugie klips ktory oferuje ten mikrofon prawie niczego sie nie trzyma mikrofon bardzo ciezko ulozyc gdziekolwiek przez co ciagle on spada ;1
312;teraz oslonowe gumki czarne po brzegach poodklejaly sie ;1
313;nie mieli smy oporow ale w takiej cenie podobno kupujemy mercedesa a dostali smy stare punto ;1
314;ba ;3
315;na poczatku myslala m ze ktos cos zle zainstalowal ;1
316;wlaczam szlifierke i slysze przejmujacy jazgot pracowal em innymi i tego nie bylo choc nie byly firmowe ;1
317;ale wracajac przy marchewce sokowirowka przestawala dzialac bo sie wyrabial silniczek na plastiku ;1
318;stosuje te ampulki razy w roku wraz z kremem modelujacym tej samej firmy i jestem z nich zadowolona ;2
319;producent mogl by jeszcze zainstalowac gniazdo elektroszczotki ;3
320;polecam film warto go obejrzec ale nie spodziewajcie sie rewelacji ;3
321;dzieciaki z kuchni uciekaja ;1
322;brak dostepnosci tarcz w akceptowalnej cenie sprawia ze zakup urzadzenia jest nieoplacalny ;1
323;niedoczynnosc tarczycy ;0
324;zapach ryby dla mnie niekoniecznie zachecajacy jego pobudza do jedzenia ;3
325;no a najgorzej ze skrzyzowaniem i zwrotnicami ;1
326;w przypadku lumii mozna bylo zrozumiec ze telefon ten byl przygotowywany do produkcji na kolanie ale to samo wrazenie odnosze kiedy sie mnie zmusza do zapominania o funkcjonalnosci do ktorej przywykl em ;1
327;swietny stosunek jakosci do ceny ;2
328;polecam bardzo ;2
329;co do obslugi i dostawy nie mam zastrzezen ale jest jeden problem zakupione przeze mnie perfumy a wlasciwie woda perfumowana euphoria calvina kleina nie jest oryginalna ;3
330;niestety po pierwszej wersji tego blendera gdy jeszcze zelmer byl zelmerem a nie boschem jestem bardzo zawiedziony ;1
331;niestety czas rozklada sie mniej wiecej wiec dla mnie niedopuszczalne ;1
332;na plycie poza bezposrednim dostepem do scen nie znalazly sie zadne dodatki a szkoda bo material z produkcji mogl by byc bardzo ciekawym urozmaiceniem ;1
333;niestety nie moge polecic tej wiertarki ;1
334;dwa nowe alkomaty mierzyly nieprawidlowo po jednym a nawet dwoch piwach wskazywal ;1
335;jest po prostu wybitny ;2
336;i stal sie cud odzyskali smy domek ;2
337;niestety jakosc wykonania nawet jak domowe potrzeby nie jest wystarczajaca ;1
338;jest on przeznaczony do uzytku domowego a nie dla instrumentow muzycznych lub naglosnienia sceny ;0
339;gitara jest lekka bardzo uniwersalna brzmieniowo i nie powinna sprawiac problemow z trzymaniem stroju ;2
340;tak jak w przypadku wysokowydajnych silnikow diesla w ktorych mala pompka moze zawazyc na pracy calego samochodu tak rowniez i tu mamy do czynienie z taki badziewnym rozwiazaniem napedu ;1
341;ogolnie nie polecam wcale gdyby m wiedziala to za te pieniadze kupila by m zelmera ktory moze i glosno chodzi ale nic sie nie lamie nie kruszy i zadna szczotka nie niszczy nie drapie i nie rysuje podlog ;1
342;swietnie odbijaja i nie sa tak glosne jak popularne cherry mx ;2
343;ogromna roznica w jakosci a nalezalo troche doplacic ;1
344;oddal em a po dniach przyslali nowy zestaw ;3
345;odalli pieniadze ale tylko za sprzet a montaz po naszej stronie;1
346;piekarnik spelnia swoja funkcje czyli piecze ;2
347;produkcji filmowej towarzyszy znakomita muzyka zas samo dvd wzbogacone zostalo o ciekawe materialy dzieki ktorym dowiemy sie jak powstawal film ;2
348;no i fakt ze bateria nie jest w stanie wytrzymac podanego w instrukcji czasu czuwania ;1
349;z wlasnego doswiadczenia wiem ze duzo lepiej dzialaja wiele tansze szampony z siarczkiem selenu od siebie polecam capitis duo ;1
350;przy kopiowaniu duzej ilosci malych plikow predkosc jest zenujaca ;1
351;stary wentylator dwupolowy nie buczy ;1
352;mysz po prostu przycina przy drobnych ruchach nie mozna plynnie operowac wskaznikiem w obrebie malego obszaru ;1
353;obiektyw godny polecenia ;2
354;z pewnoscia film nie znajdzie sie w edycji dvd na mojej polce ale moge polecic ta pozycje jako prezent dla dziecka do filmu mozna z powodzeniem wrocic po pewnym czasie wiec w kategorii prezentu to dobra propozycja ;3
355;na tym koncza sie zalety urzadzenia ;1
356;tych sluchawek uzywam tylko do jazdy na rowerze razy zdarzylo mi sie ze po h jazdy rowerem nagle lewa sluchawka zaczela stopniowo sie sciszac a potem byla na glosnosci prawa normalnie ;1
357;jakies pasy na matrycy no tragedia ;1
358;jakosc wydania bez zmian egmont trzyma forme i za kazdym razem serwuje nam zarowno swietna rozrywke jak i piekny egzemplarz do kolekcji ;2
359;jego kondycja fizyczna oraz wyglad mimo lat budzi pozytywne zdziwienie innych wlascicieli tej rasy pozdrawiam ;2
360;co do ceny to jestem w szoku ze na tak stara gre krzycza sobie po zl troszke za drogo ;1
361;bardzo ladny mlodziezowy wyglad ;2
362;mysle przerobie oslone i bedzie ;3
363;ten zestaw w usa ale juz w anglii funtow w polsce prawie zl ;1
364;latwo mozna sprawdzic czy ktos sie nie podlaczyl na lewo ;2
365;ale coz cos za cos ;3
366;za ta cene godny polecenia ale drugi raz by m go nie kupil ;3
367;druga kwestia jest wlaczanie sie samo z siebie urzadzenia ;1
368;inna sprawa to kalibracja ;3
369;byla m bardzo zadowolona az do dzisiejszego dnia ;3
370;bardzo przepraszam ale trzeba pamietac ze gra pochodzi z roku i ten szczegol nalezalo by w ocenie uwzglednic ;0
371;a na telefon i rozmowe o tym problemie od serwisu mozna uslyszec jedynie a co solgaz to obchodzi ;1
372;notorycznie przy wyjmowaniu podajnika do kawy w ekspresie klinuje sie sitko ktore trzeba z ekspresu wydostac a nie da sie zle wlozyc sitka z kawa do podajnika bo trzeba wlozyc dosc spora sile by sitko zostalo tam umieszczone ;1
373;chcesz za swoje ciezko zarobione pieniadze kupic sobie wielki problem to ten sprzet wlasnie to ci oferuje ;1
374;kolejna wada jest trudne skladanie i rozkladanie urzadzenia ;1
375;reszta na co ;3
376;cena nie zacheca ;1
377;to skandal ;1
378;nie wspominam juz o przegladarce ktora totalnie nie jest przystosowana do wykorzystania na urzadzeniu mobilnym ;1
379;ze stacjonarnego radia odebral em raz troche nieczysty sygnal z km ;2
380;zmieli tez suszone owoce o ile sa wrzucone do plynu ;2
381;co do czajnika mpm mcz m mowie zdecydowanie nie polecam ;1
382;mi tez nie ;3
383;dopiero jak poczyta sie fora internetowe widac ze canon nie radzi sobie z ta wersja systemu ;1
384; panierka jest sucha jak wior i w niczym nie przypomina prawdziewgo soczystego polskiego schabowego ;1
385;czasami jak na niego patrze to wydaje mi sie ze to nie sly stallone ma sparalizowana czesciowo twarz ;1
386;aby to wszystko zrobic trzeba albo zakupic dodatkowe oprogramowanie albo zdac sie na niefabryczne sterowniki stworzone przez spolecznosc graczy ;1
387;po takim przegrzaniu trzeba dlugo czekac na schlodzenie mechanizmu by moc wrocic do pracy ;1
388;sluchawki na pewno warte swojej ceny ;2
389;wozek bardzo stabilny to fakt ze jest ciezki ale wlasnie dzieki temu jest bardzo stabilny i nie ma mowy zeby sie przewrocil dla mnie to byl priorytet ;2
390;problemy po mc eksploatacji wymiana iskrownika mc i dzien wymiana modulu elektronicznego ;1
391;dalej brak karty pamieci zapisujacej wizyty dzwoniacych osob jest tylko pamiec wewnetrzna zdjec ;1
392;niestety pewne panie stosuja latem i za dnia na dodatek ;3
393;byc moze gdyby byly to pierwsze i jedyne nozyczki ktore by m uzywala to by m podzielila zdanie pozostalych pan niestety sa to kolejne i zdecydowanie odstaja pod katem uzytkowania ;1
394;postanowili smy z mezem kupic nowa plyte ;0
395;tutaj nie ma sie do czego przyczepic ;2
396;po drugie bardzo dlugo trzeba czekac po zalaczeniu restarcie az wyszuka polaczenie ;1
397;dosyc latwo sie ja odpowietrza ;2
398;bardzo dzaleko im jeszcze do europejskich standardow ;1
399;plyta ladna dopoki nie zacznie sie jej uzywac ;3
400;plusy to fajne matowe wykonczenie brak swiecacych drobinek piekne i wytrzymale opakowanie co dla mnie jest wazne bo czesto podrozuje i zdarza sie ze kosmetyki niszcza mi sie przy transporcie ;2
401;kupil em jednak yato bo byl akurat dostepny w pobliskim sklepie i w niskiej cenie a pyzatym mam czesc narzedzi tej firmy i sie sprawdzaja ;3
402;na pewno jest za gladki pewnie podkleje tam jakas gume przycisk odbioru inicjowania rozmow sluchawka skok przycisku nie do wyczucia nie wiadomo czy juz zadzialal czy nie powinien byc taki jak te do regulacji glosnosci ;1
403;to chyba na tyle ;0
404;podczas pobytu w hotelu mialem komfort psychiczny ze nie zaniedbam treningow swietny atlas dla osob ktore mysla o zakupie porzadnej stacji do cwiczen ;2
405;musze przyznac ze ow pozycje czyta sie bardzo szybko ;2
406;jakis dziwny youtube bez mozliwosci zalogowania sie czy polaczenia z telefonem ;1
407;przy rozkreceniu na przestaje wyrabiac na niskich tonach ;1
408;gdy przyjechal em do polski kupil em henry hvr ;0
409;dobra lornetka ;2
410; ;0
411;akcesoria do to za malo powiedziane ;1
412;poza tym sharp to sharp a innych oferowanych nawilzaczy to dla mnie kompletnie nieznane marki z niewiadomo skad kupuje z mysla o conajmniej kilkuletnim uzywaniu i nie chce sie martwic czy za rok jakas egzotyczna marka bedzie jeszcze na rynku jesli potrzebny bedzie jakis filtr czy naprawa ;2
413;kiedy na poczatku zobaczyl em sluchawki zachwycal em sie nimi ;2
414;pisarz mike enslin sceptyk odnosnie zjawisk paranormalnych jezdzi po nawiedzonych hotelach i opisuje to co sie w nich dzieje ;0
415;gdansk przymorze falowiec piastowska sciaga programy w tym tvp olsztyn ustawiona poziomo kierunek elblag jagodnik km teren najblizszy km odkryty na wprost nadajnika ;3
416;matowa tarcza wyglada rewelacyjnie a dodatkowo nie odbija promieni slonecznych ;2
417;zaluje zakupu pralki musimy kupic nowa bo z tej nie da sie korzystac ;1
418;programy oraz sam system laduja sie zauwazalnie szybciej w porownaniu do zwyklego dysku ;2
419;przygotowywuje potrawe puszczam odpowiedni program i moge isc na trening po powrocie mam smaczne danie ktorego nie musze odgrzewac bo jest prosto do jedzenia podtrzymuje temperature ;2
420;pila dziala dobrze i jest poreczna ;2
421;efekt zakupu cudu techniki amica dwa komplety dzieciecych ciuchow w smieci dwa dni mojego urlopu i trzy tygodnie noszenia prania do tesciow ;1
422;trzy lata temu odeszly dwa letnie kastraty wlasnie na niewydolnosc nerek ;0
423;z mojego technicznego punktu widzenia zastosowane tu rozwiazanie jest profesjonalne i dobrze przemyslane u innych producentow widze zagrozenie nieszczelnoscia i mokra robota uzywam filtra od ponad roku i faktycznie pompka generuje wibracje ale jest to do opanowania trzeba pompke polozyc na miekkiej gabce a nie mocowac na przyssawki i mozna osiagnac niemal cisze ;3
424;nie ma opcji restartowania telefonu jest tylko wylacz ;1
425;przyzwoita cena jak na mlynek pseudo zarnowy nieduzy i dosc ladny wyglad ;2
426;program do obslugi kamerki zciagnalem z internetu brak cd ale przy rozpakowywaniu dwukrotnie sie zawiesil takze dal em spokoj i czekam na kolege specjaliste komputerowca moze on cos potrafi z tym zrobic ;1
427;jedyna mozliwoscia na uzytkowanie myszy jest wcisniecie jej komus kto sporadycznie uzywa komputera i zakup nowej ;1
428;nie to ze jestem zlosliwy ;0
429;montaz kiedy zastepujemy stary sprzet nowym wkonalny u mnie musialam pokombinowac z kolankami przy odplywie bo zabraklo nieco poprzedniej rurki ;3
430;podsumowanie jak dla mnie dobre wygodne obuwie na zime ;2
431;jak juz sciemniacie w internecie to postarajcie sie bardziej ;1
432;dopiero parodontax wyraznie zahamowala i powstrzymala rozwoj chorobska ;2
433;las w ktorym wydawac sie moze nie znajdziemy ratunku stanie sie grobem bohaterow ;0
434;trzeba miec do siebie niesamowity dystans aby godnie przyjac slowa usmiechnij sie jestes w ukrytej kamerze ;0
435;jednak najbardziej interesuja go misie ;2
436;bo prawdopodobnie nie spodobala sie ona producentowi ;3
437;ogolnie nie polecam nie warta swojej ceny ani nawet przeceny ;1
438;urzadzenie wykonane dla najwyzszej oszczednosci pozbywajac tym samym jakosci do ktorej tej lodowko zamrazarce bardzo daleko ;1
439;jest to najgorsza myszka jaka kupil em juz pierwszego dnia nie dzialal przycisk k po miesiacach zaczal przerywac przewod jak sie okazalo naderwal sie przy samej myszce nie bylo wyjscia musialem go skrocic teraz po miesiacach w grach fps a tylko w takowe gram myszka zatrzymuje sie podczas zbyt szybkiego przesuwania ;1
440;fotelik jest dosc wysoki ;3
441;bateria tez pozostawia wiele do zyczenia ;1
442;kolejny juz drugi po burning crusade dodatek do najlepszego swiatowego momorpg world of warcraft ;3
443;obudowa dosc tandetna juz porysowana suwakiem torebki ;1
444;niestety ten glosnik jest do domowego uzytku i w zalaczonej instrukcji jest ostrzezenie azeby nie podlaczac gitary ;1
445;zaznaczam ze jestem posiadaczka dlugich wlosow zalozyla m z gory przed kupieniem ze napewno nie starczy produktu na calosc wlosow liczyla m tylko na pokrycie skory glowy ale niestety tez nie starczylo ;1
446;uzywamy tego poidelka ponad rok i szukamy innego latwiejszego w utrzymaniu w czystosci ;3
447;nie ma co sie napalac na taniosc tego lepiej doplacic te zl jak w moim przypadku i kupic cos porzadnego typu philips czy lg ;1
448;buty po ponad roku eksploatacji nie mialy wiekszych usterek porysowane noski ale w porownaniu z glanami wygladaly jak nowe ;2
449;pan serwisant powiedzial ze od teraz bedziemy sie czesto widywac ;1
450;jezeli nie zalezy ci przy odchudzaniu zeby kazdego dnia waga spadala chociaz o kg to zdecydowanie jest ona dla ciebie ;2
451;pierwsza rzecza jaka zauwazyl em to spalanie w stosunku do poprzednich opon spalanie przejechal em juz okolo tys km zmniejszylo sie o okolo l km w zaleznosci od warunkow na drodze ;2
452;moja opinia o takim produkcie i postawie serwisu wraz ze sprzedawca moze byc tylko jedna tragedia ;1
453;wsrod wielu pozytywnych opinii znalazl em tez taka podobna do mojej i teraz niestety przekonal em sie ze ten ktos mial racje ;1
454;waz pomiedzy parownica a zelazkiem jest stanowczo za krotki gdy sie podepnie go do antenki od deski co powoduje ze nie mozna polozyc parownicy na jakims stoliczku obok deski bo moze spowodowac pociagniecie za parownice i w efekcie jej upadek ;1
455;ksiazka droga ;1
456;panowie z blizzard to geniusze i chyle przed nimi czola kazdy musi koniecznie zagrac w ta gre i na pewno znajdzie tam cos dla siebie ;2
457;nie trzymaja sie w uszach ;1
458;byl em zachwycony ;2
459;pierwsze wrazenie jest bardzo pozytywne ;2
460;bedac zolnierzem armii amerykanskiej brytyjskiej lub radzieckiej dzialamy grupie choc bywaja misje bardziej indywidualne ;0
461;nasz bohater w koncu dorasta robi sie znosny momentami nawet daje sie lubic ;2
462;do tego sliski przez co moze z latwoscia wypasc z reki ;1
463;nieraz podczas skladania smoczka ktorys element upadl na podloge i trzeba bylo ponownie wyparzac ;1
464;zgadza sie ;3
465;niestety w garazu zajmuje bardzo duzo miejsca i jest strasznie glosny ;1
466;choc mi pracuje sie lepiej z metabo bo jest poreczniejsza to pracownik woli dewalta bo sie nie przegrzewa i jest zwyczajnie mocniejszy a to tez w mam ja moze z rok i juz raz wysylam na serwis nadzwyczaj sprawnie i szybko dziala zaznaczyc trzeba ze pracuje duuuzo i ciezko ;3
467;nie funkcjonalne otwieranie furtki wspolny wyl do zalaczania urzadzenia i otwieranie furtki ;1
468;po kilku latach przestal em porownywac go z produkatmi konkurencji ;0
469;nawilzacz dziala niezwykle skutecznie radzi sobie z dosc duzym pokojem ;2
470;szczegolnie kwestie pitta rozbawiaja do lez ;2
471;ciezko te gre jednoznacznie ocenic ;3
472;uzywamy juz prawie rok i jak na razie bez awarii ;2
